datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/404628	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					404628	forage. Obscured. [SUBJECT Virginia Rail] ISCI:TB1_OSD130_005		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/404628								1997-05-10		130	130	1997	5	10	10 May 1997																		; ; ;																																																																	Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/404630	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					404630	forage. [SUBJECT Virginia Rail] ISCI:TB1_OSD130_007		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/404630								1997-05-10		130	130	1997	5	10	10 May 1997																		; ; ;																																																																	Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/404631	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					404631	forage. dark. [SUBJECT Virginia Rail] ISCI:TB1_OSD130_008		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/404631								1997-05-10		130	130	1997	5	10	10 May 1997																		; ; ;																																																																	Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/404632	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					404632	forage, fly. [SUBJECT Virginia Rail] ISCI:TB1_OSD130_009		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/404632								1997-05-10		130	130	1997	5	10	10 May 1997																		; ; ;																																																																	Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/404638	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					404638	forage. Obscured. [SUBJECT Virginia Rail] ISCI:TB1_OSD130_015		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/404638								1997-05-10		130	130	1997	5	10	10 May 1997																		; ; ;																																																																	Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/62627	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					62627	"NOTES: Female calling -- disturbed from nest containing young This nest photographed by Cleveland Grant Female walking about in cattails in vicinity of nest Also heard: catbird, yellow warbler, blackbirds Voices: Grant, Gunn  [These 55 ""kiu"" calls were apparently given in distress by a bird flushed off a nest (which fits BNA description of the context for this call).  Quality unchanged (1-2) - CAM - 8 April 2005]"		William W. H. Gunn		1				call	native	present					http://macaulaylibrary.org/audio/62627								1960-06-23		174	174	1960	6	23	23 Jun 1960							;Canada;Manitoba;;;;;	North America				Canada	CA	Manitoba			Delta; close to East Beach Road	Canada; Manitoba; ; Delta; close to East Beach Road																																																																	Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/62628	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					62628	"NOTES: open mike with Cleve Grant Same nest as in Cut 1 Male and female heard in this sequence.  [These ""kiu"" calls appear to have been given by both members of the pair when distressed after being flushed off a nest (which fits BNA description of the context for this call).  Note that the calls of one bird seem to be higher pitched than those of the other.  Quality added (2 - approaching 2-1 in places; BEST part is at 2:03-2:08) - CAM - 8 April 2005]"		William W. H. Gunn		1				call	native	present					http://macaulaylibrary.org/audio/62628								1960-06-25		176	176	1960	6	25	25 Jun 1960							;Canada;Manitoba;;;;;	North America				Canada	CA	Manitoba			Delta; Near East Beach Road	Canada; Manitoba; ; Delta; Near East Beach Road																																																																	Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-03-07 11:29:43.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:1641	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			age=juv. ; sex=unknown		1641			Collector(s): unknown			unknown				wild caught		study skin		Trapline ID=Z1641; original identifier=3642										1910-07-15			196	1910	07	15	15/7/1910							North America, United States, New York, Tompkins County	North America				United States		New York	Tompkins County		Ithaca, Renwick	Ithaca, Renwick									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola limicola							Animalia Chordata Aves Gruiformes Rallidae Rallinae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola					ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:56.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:1644	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			extension=330 mm; total length=238 mm; sex=male		1644			Collector(s): Raymond S. Deck; Preparator(s): Raymond S. Deck		1	male				wild caught		study skin		Trapline ID=Z1644; original identifier=3313	<i>Rallus limicola limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1928-05-23			144	1928	05	23	23/5/1928							North America, United States, New York, Seneca County	North America				United States		New York	Seneca County		Cayuga Lake, Canoga Marsh	Cayuga Lake, Canoga Marsh									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola					ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:47.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:1647	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			sex=male ; weight=83 g		1647		GMS 7809	Collector(s): George Miksch Sutton; Preparator(s): George Miksch Sutton		1	male				wild caught		study skin		Trapline ID=Z1647; collector number=GMS 7809	<i>Rallus limicola limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1937-10-15			288	1937	10	15	15/10/1937							North America, United States, New York, Tioga County	North America				United States		New York	Tioga County		Willseyville	Willseyville									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola					ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:44.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:1649	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			sex=male		1649	Specimen damaged, placed in protective tube March 1995.		Collector(s): George C. Embody; Preparator(s): George C. Embody		1	male				wild caught		study skin		Trapline ID=Z1649	<i>Rallus limicola limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1900-09-03			246	1900	09	03	3/9/1900							North America, United States, New York, Cayuga County	North America				United States		New York	Cayuga County		Montezuma Marsh	Montezuma Marsh									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola					ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:51.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:1650	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			age=imm. ; sex=female		1650			Collector(s): Arthur A. Allen; Preparator(s): Arthur A. Allen		1	female				wild caught		study skin		Trapline ID=Z1650	<i>Rallus limicola limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1932-08-07			220	1932	08	07	7/8/1932							North America, United States, New York, Tioga County	North America				United States		New York	Tioga County		Spencer Pond	Spencer Pond									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola					ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:25.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:24212	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			weight=78.199996948242188 g; sex=male		24212	DOR, badly mashed.		Collector(s): Arthur A. Allen; Preparator(s): William C. Dilger		1	male				wild caught		study skin		Trapline ID=Z24212	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy							salvage		1952-09-21			265	1952	09	21	21/9/1952							North America, United States, New Jersey, Cape May County	North America				United States		New Jersey	Cape May County		Cape May	Cape May									unknown	Unable to create georeference: lat or long missing. Data: dec_lat=; dec_long=; datum=; GEOREFERENCE_PROTOCOL=; GEOREFERENCE_SOURCE=Georeference Date: 0; C_MAX_ERROR_UNITS=; MAX_ERROR_DISTANCE=															unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:35.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:24348	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			weight=59.299999237060547 g; sex=male ; age=ad.		24348	Exchanged to the University of Amsterdam, 1963.		Collector(s): unknown; Preparator(s): Thomas Savage		1	male				wild caught				Trapline ID=Z24348	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1954-02-20			51	1954	02	20	20/2/1954							North America, United States, New York, Tompkins County	North America				United States		New York	Tompkins County		Freeville	Freeville									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:39.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:24353	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			stomach contents=Seeds, vegetation, fragments of clam shells. ; sex=male ; molt condition=Molting heavily. ; fat deposition=Little fat		24353		REG 76	Collector(s): Robert E. Goodwin; Preparator(s): Robert E. Goodwin		1	male				wild caught		study skin		Trapline ID=Z24353; collector number=REG 76	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1953-08-05			217	1953	08	05	5/8/1953							North America, United States, New York, Oswego County	North America				United States		New York	Oswego County		Sandy Pond, Blind Creek Cove	Sandy Pond, Blind Creek Cove									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:51.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:25459	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			stomach contents=Stomach: sand and pebbles. ; age=ad. ; sex=female ; fat deposition='Medium fat' ; reproductive data=Ovary 7 mm.		25459		CGS 3326	Collector(s): Charles G. Sibley; Preparator(s): Charles G. Sibley		1	female				wild caught		study skin		Trapline ID=Z25459; collector number=CGS 3326	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1949-12-17			351	1949	12	17	17/12/1949				In marsh.			North America, United States, California, Santa Clara County	North America				United States		California	Santa Clara County		1 mile NE Alviso	1 mile NE Alviso									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:25.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:25460	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			reproductive data=Ova 8 mm. ; fat deposition='Medium fat' ; sex=female		25460		CGS 3327	Collector(s): Charles G. Sibley; Preparator(s): Charles G. Sibley		1	female				wild caught		study skin		Trapline ID=Z25460; collector number=CGS 3327	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1949-12-17			351	1949	12	17	17/12/1949				In marsh.			North America, United States, California, Santa Clara County	North America				United States		California	Santa Clara County		1 mile NE Alviso	1 mile NE Alviso									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:27.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:31012	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			left gonad length=4.5 mm; left gonad width=3 mm; weight=80.099998474121094 g; sex=male ; fat deposition='Much fat' ; molt condition=No molt.		31012		RWD 12876	Collector(s): Robert W. Dickerman; Preparator(s): Juan Nava Solario		1	male				wild caught		study skin		Trapline ID=Z31012; collector number=RWD 12876	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy							shot		1965-06-17			168	1965	06	17	17/6/1965							North America, Mexico, Mexico	North America				Mexico		Mexico			Laguna Zumpango	Laguna Zumpango									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-10-28 18:25:01.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:31013	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			extension=357 mm; left gonad length=4 mm; left gonad width=2 mm; weight=87.199996948242188 g; sex=male ; fat deposition=Moderate fat ; molt condition=Little molt. ; total length=258 mm		31013	Original label damaged; removed from specimen and archived March, 1995.	RWD 13103	Collector(s): Robert W. Dickerman		1	male				wild caught		study skin		Trapline ID=Z31013; collector number=RWD 13103	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1965-12-28			362	1965	12	28	28/12/1965							North America, Mexico, Mexico	North America				Mexico		Mexico			Laguna Zumpango	Laguna Zumpango									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:47.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:31015	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			left gonad length=6 mm; left gonad width=3 mm; sex=male ; fat deposition=Little fat ; molt condition=No molt.		31015		JNS 278	Collector(s): Juan Nava Solario; Preparator(s): Juan Nava Solario		1	male				wild caught		study skin		Trapline ID=Z31015; collector number=JNS 278	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1965-10-25			298	1965	10	25	25/10/1965				In rice fields.			North America, Mexico, Oaxaca	North America				Mexico		Oaxaca			2.5 km E? Putla	2.5 km E? Putla									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-12-10 18:04:32.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:37513	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			bill length=23.700000762939453 mm; wing chord=99 mm; middle toe length=39 mm; tarsus length=33.599998474121094 mm; extension=320 mm; weight=76 g; sex=female ; skull ossification=unoss. ; verbatim preservation date=2/5/1991 ; tail length=45 mm; fat deposition=Very ; brood patch=no ; total length=215 mm		37513			Collector(s): Peter A. Hyypio; Preparator(s): Laura Panka		1	female				wild caught		skeleton		Trapline ID=Z37513; original identifier=k 255	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1991-04-29			119	1991	04	29	29/4/1991				Dead on Road			North America, United States, New York, Tompkins County	North America				United States		New York	Tompkins County		Dryden Township, Stephenson Road,  opposite Richard E. Reynolds Game Farm	Dryden Township, Stephenson Road,  opposite Richard E. Reynolds Game Farm									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2015-01-15 13:30:37.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:45433	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			clutch size=9 ; brood parasite present=no		45433	Nest Remarks: clutch size assumed from set mark / date (27-JUN-1937) written on eggs		Collector(s): unknown		1					wild caught		egg shell (dry)		Trapline ID=Z45433; original identifier=set mark: 5395/9	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1937-06-27			178	1937	06	27	27/6/1937				date written on eggs			no higher geography recorded	no higher geography recorded									unspecified	unspecified									unknown	Unable to create georeference: lat or long missing. Data: dec_lat=; dec_long=; datum=; GEOREFERENCE_PROTOCOL=; GEOREFERENCE_SOURCE=Georeference Date: 0; C_MAX_ERROR_UNITS=; MAX_ERROR_DISTANCE=															unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-11-13 11:49:39.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:45436	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			clutch size=11 ; incubation stage=begun ; brood parasite present=no		45436	Nest Collecting Notes: card of AD Dubois(212-516); Nest Remarks: see notecard for additional information	ADD516	Collector(s): Alexander Dawes DuBois		1					wild caught		egg shell (dry)		Trapline ID=Z45436; collector number=ADD516; original identifier=set mark: 516	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy Remark: Identification Confidence: positive	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=23490223								1910-05-21			141	1910	05	21	21/5/1910	Nest location: 6'above water where 3'deep, in clump of cattails, reeds & weeds						North America, United States, New York, Tompkins County	North America				United States		New York	Tompkins County		unspecified	unspecified									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy	Identification Confidence: positive	A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-10-31 10:24:17.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:45437	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			clutch size=8 ; nest description=of grasses & rushes woven together ; incubation stage=slight ; brood parasite present=no		45437	Nest Collecting Notes: card of LH Paul(212-1/8); Nest Remarks: see notecard for additional information	LHP19	Collector(s): Lucius H. Paul		1					wild caught		egg shell (dry)		Trapline ID=Z45437; collector number=LHP19; original identifier=set mark: 8-Jan	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy Remark: Identification Confidence: positive	http://arctos.database.museum/MediaSearch.cfm?collection_object_id=23474261								1903-06-03			154	1903	06	03	3/6/1903	Nest location: in a tuft of swamp grass						North America, United States, New York, Wayne County	North America				United States		New York	Wayne County		Newark	Newark									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy	Identification Confidence: positive	A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird		2014-10-31 10:24:22.0	en			http://vertnet.org/resources/norms.html		http://arctos.database.museum/guid/CUMV:Bird:45439	http://grbio.org/cool/i64g-wjcr			CUMV	Bird specimens			PreservedSpecimen			clutch size=7 ; nest description=of dried grass & flags concealed ; brood parasite present=no ; incubation stage=fresh		45439	Nest Collecting Notes: notebook of BP Brown(212-1/7); Nest Remarks: see notebook for additional information		Collector(s): B. P. Brown		1					wild caught		egg shell (dry)		Trapline ID=Z45439; original identifier=set mark: 7-Jan	<i>Rallus limicola</i> (accepted ID) identified by unknown on 1860-01-01; method: legacy									1896-05-26			147	1896	05	26	26/5/1896	Nest location: in hummock of sad in marshy field						North America, United States, New York, Chemung County	North America				United States		New York	Chemung County		Horseheads, 100 yds from spring fed stream	Horseheads, 100 yds from spring fed stream									unknown																unknown	2014-03-05 00:00:00.0			unverified																					unknown	1860-01-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds			en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=43176	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen					43176			Pettingill, Jr., Olin S			male	adult			native	present	skin												1932-11-02		307	307	1932	11	2	02Nov1932							North America | USA | New Jersey | Cape May |  |  |  |	North America				United States	US	New Jersey	Cape May		Cape May Point	North America | USA | New Jersey | Cape May | Cape May Point																																																																	Rallus limicola							Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmnh_birds			en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/dmnh/bird?id=84878	http://biocol.org/urn:lsid:biocol.org:col:34940	http://grbio.org/cool/ywsm-eq6q		DMNH	Bird	Delaware Museum of Natural History (DMNH) Bird Collection		PreservedSpecimen					84878		TSBR 02-2521	Tri-State Bird Rescue			male	adult			native	present	feathers | skeleton | tissue | wing												2002-10-08		281	281	2002	10	8	08Oct2002							North America | USA | Delaware | New Castle |  |  |  |	North America				United States	US	Delaware	New Castle		Wilmington, 800 King Street	North America | USA | Delaware | New Castle | Wilmington, 800 King Street																																																																	Rallus limicola							Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
